river,riverLabel,country,countryLabel,length,source,sourceLabel,mouth,mouthLabel
http://www.wikidata.org/entity/Q4262944,Липчага,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37933425,Липчагское,http://www.wikidata.org/entity/Q4506937,Чална
http://www.wikidata.org/entity/Q4267738,Лубенская,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37933753,Лубенское (озеро),http://www.wikidata.org/entity/Q4225719,Коваши
http://www.wikidata.org/entity/Q4340407,Охоння,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37937657,Охоння (озеро),http://www.wikidata.org/entity/Q4417918,Серёжа
http://www.wikidata.org/entity/Q4496609,Хауге,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37929477,Келарви,http://www.wikidata.org/entity/Q4348526,Пенинга
http://www.wikidata.org/entity/Q4533863,Юдозерка,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37954702,Юдозеро,http://www.wikidata.org/entity/Q4090631,Бола
http://www.wikidata.org/entity/Q4537900,Янгайоки,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q37940371,Пяйваярви,http://www.wikidata.org/entity/Q86681649,Куроярви
http://www.wikidata.org/entity/Q22435306,Q22435306,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q114469651,Q114469651,http://www.wikidata.org/entity/Q22407317,Q22407317
http://www.wikidata.org/entity/Q25395464,Q25395464,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q114468440,Q114468440,http://www.wikidata.org/entity/Q23021646,Q23021646
http://www.wikidata.org/entity/Q25395540,Q25395540,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q114471241,Q114471241,http://www.wikidata.org/entity/Q3433792,Q3433792
http://www.wikidata.org/entity/Q78000875,Q78000875,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q114467242,Q114467242,http://www.wikidata.org/entity/Q3433777,Q3433777
http://www.wikidata.org/entity/Q114993218,Q114993218,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q114468817,Q114468817,http://www.wikidata.org/entity/Q63884064,Q63884064
http://www.wikidata.org/entity/Q22533152,Q22533152,http://www.wikidata.org/entity/Q16,Канада,12,http://www.wikidata.org/entity/Q22507104,Q22507104,http://www.wikidata.org/entity/Q22401447,Q22401447
http://www.wikidata.org/entity/Q1072515,Горюн,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q97458421,Вожанское озеро,http://www.wikidata.org/entity/Q2466394,Чагодоща
http://www.wikidata.org/entity/Q96018538,Хлебная,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q96019910,Левиска,http://www.wikidata.org/entity/Q1634432,Тикшеозеро
http://www.wikidata.org/entity/Q4339883,Отовожа,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q98072334,Отовозеро,http://www.wikidata.org/entity/Q4428662,Сомба
http://www.wikidata.org/entity/Q4362516,Пизьма,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q98065985,Салмозеро,http://www.wikidata.org/entity/Q1458500,Водла
http://www.wikidata.org/entity/Q2600024,Q2600024,http://www.wikidata.org/entity/Q30,США,12,http://www.wikidata.org/entity/Q135580977,Q135580977,http://www.wikidata.org/entity/Q1136502,Миннесота
http://www.wikidata.org/entity/Q4537687,Ямница,http://www.wikidata.org/entity/Q159,Россия,12,http://www.wikidata.org/entity/Q107301094,Ямное,http://www.wikidata.org/entity/Q4469407,Удина
http://www.wikidata.org/entity/Q106676709,Q106676709,http://www.wikidata.org/entity/Q211,Латвия,12,http://www.wikidata.org/entity/Q128602996,Q128602996,http://www.wikidata.org/entity/Q128602780,Q128602780
http://www.wikidata.org/entity/Q110897207,Q110897207,http://www.wikidata.org/entity/Q33,Финляндия,12,http://www.wikidata.org/entity/Q110923320,Q110923320,http://www.wikidata.org/entity/Q24322254,Q24322254
http://www.wikidata.org/entity/Q65125784,Q65125784,http://www.wikidata.org/entity/Q142,Франция,11.9,http://www.wikidata.org/entity/Q877969,Норран-Фонт,http://www.wikidata.org/entity/Q208493,Лис
http://www.wikidata.org/entity/Q31080540,Q31080540,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q4592433,Q4592433,http://www.wikidata.org/entity/Q31080550,Q31080550
http://www.wikidata.org/entity/Q45083790,Q45083790,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q11968420,Q11968420,http://www.wikidata.org/entity/Q40756035,Q40756035
http://www.wikidata.org/entity/Q38069863,Q38069863,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q31702757,Q31702757,http://www.wikidata.org/entity/Q38008112,Q38008112
http://www.wikidata.org/entity/Q37733778,Q37733778,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q32204654,Q32204654,http://www.wikidata.org/entity/Q33584129,Q33584129
http://www.wikidata.org/entity/Q31080540,Q31080540,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q31231811,Q31231811,http://www.wikidata.org/entity/Q31080550,Q31080550
http://www.wikidata.org/entity/Q101190308,Q101190308,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q31213650,Q31213650,http://www.wikidata.org/entity/Q101414695,Q101414695
http://www.wikidata.org/entity/Q125896022,Q125896022,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q31212770,Q31212770,http://www.wikidata.org/entity/Q38364590,Q38364590
http://www.wikidata.org/entity/Q34533439,Q34533439,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q31236790,Q31236790,http://www.wikidata.org/entity/Q2503760,Q2503760
http://www.wikidata.org/entity/Q60660379,Q60660379,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q35704005,Q35704005,http://www.wikidata.org/entity/Q60291066,Q60291066
http://www.wikidata.org/entity/Q60660379,Q60660379,http://www.wikidata.org/entity/Q20,Норвегия,11.9,http://www.wikidata.org/entity/Q101418979,Q101418979,http://www.wikidata.org/entity/Q60291066,Q60291066
http://www.wikidata.org/entity/Q41456917,Q41456917,http://www.wikidata.org/entity/Q20,Норвегия,11.8,http://www.wikidata.org/entity/Q6471472,Q6471472,http://www.wikidata.org/entity/Q11214602,Q11214602
http://www.wikidata.org/entity/Q122955908,Q122955908,http://www.wikidata.org/entity/Q33,Финляндия,11.8,http://www.wikidata.org/entity/Q24317958,Q24317958,http://www.wikidata.org/entity/Q486437,Q486437
http://www.wikidata.org/entity/Q66466478,Q66466478,http://www.wikidata.org/entity/Q20,Норвегия,11.8,http://www.wikidata.org/entity/Q31712884,Q31712884,http://www.wikidata.org/entity/Q11213022,Q11213022
http://www.wikidata.org/entity/Q37733743,Q37733743,http://www.wikidata.org/entity/Q20,Норвегия,11.8,http://www.wikidata.org/entity/Q56405029,Q56405029,http://www.wikidata.org/entity/Q11215390,Q11215390
http://www.wikidata.org/entity/Q37733743,Q37733743,http://www.wikidata.org/entity/Q20,Норвегия,11.8,http://www.wikidata.org/entity/Q31458487,Q31458487,http://www.wikidata.org/entity/Q11215390,Q11215390
http://www.wikidata.org/entity/Q33129441,Q33129441,http://www.wikidata.org/entity/Q20,Норвегия,11.8,http://www.wikidata.org/entity/Q101419623,Q101419623,http://www.wikidata.org/entity/Q37733805,Q37733805
http://www.wikidata.org/entity/Q11573745,Q11573745,http://www.wikidata.org/entity/Q17,Япония,11.7,http://www.wikidata.org/entity/Q11497091,Q11497091,http://www.wikidata.org/entity/Q11502052,Q11502052
http://www.wikidata.org/entity/Q35121553,Q35121553,http://www.wikidata.org/entity/Q20,Норвегия,11.7,http://www.wikidata.org/entity/Q31697484,Q31697484,http://www.wikidata.org/entity/Q11214655,Q11214655
http://www.wikidata.org/entity/Q22423267,Q22423267,http://www.wikidata.org/entity/Q16,Канада,11.7,http://www.wikidata.org/entity/Q22565742,Q22565742,http://www.wikidata.org/entity/Q18215002,Q18215002
http://www.wikidata.org/entity/Q65446981,Q65446981,http://www.wikidata.org/entity/Q20,Норвегия,11.7,http://www.wikidata.org/entity/Q31712938,Q31712938,http://www.wikidata.org/entity/Q11215784,Q11215784
http://www.wikidata.org/entity/Q44920234,Q44920234,http://www.wikidata.org/entity/Q20,Норвегия,11.7,http://www.wikidata.org/entity/Q31215877,Q31215877,http://www.wikidata.org/entity/Q49301665,Q49301665
http://www.wikidata.org/entity/Q18626991,Q18626991,http://www.wikidata.org/entity/Q191,Эстония,11.7,http://www.wikidata.org/entity/Q23889378,Q23889378,http://www.wikidata.org/entity/Q23889183,Q23889183
http://www.wikidata.org/entity/Q11614017,Q11614017,http://www.wikidata.org/entity/Q17,Япония,11.6,http://www.wikidata.org/entity/Q11480127,Q11480127,http://www.wikidata.org/entity/Q2975200,Харимское море
http://www.wikidata.org/entity/Q39763959,Q39763959,http://www.wikidata.org/entity/Q20,Норвегия,11.6,http://www.wikidata.org/entity/Q19388870,Q19388870,http://www.wikidata.org/entity/Q1144503,Q1144503
http://www.wikidata.org/entity/Q40009284,Q40009284,http://www.wikidata.org/entity/Q20,Норвегия,11.6,http://www.wikidata.org/entity/Q31212116,Q31212116,http://www.wikidata.org/entity/Q40009503,Q40009503
http://www.wikidata.org/entity/Q65032255,Q65032255,http://www.wikidata.org/entity/Q20,Норвегия,11.6,http://www.wikidata.org/entity/Q35705425,Q35705425,http://www.wikidata.org/entity/Q65028830,Q65028830
http://www.wikidata.org/entity/Q65032255,Q65032255,http://www.wikidata.org/entity/Q20,Норвегия,11.6,http://www.wikidata.org/entity/Q101188260,Q101188260,http://www.wikidata.org/entity/Q65028830,Q65028830
http://www.wikidata.org/entity/Q2922673,Q2922673,http://www.wikidata.org/entity/Q142,Франция,11.51,http://www.wikidata.org/entity/Q669881,Тандю,http://www.wikidata.org/entity/Q841451,Крёз
http://www.wikidata.org/entity/Q825962,Мостербах,http://www.wikidata.org/entity/Q183,Германия,11.5,http://www.wikidata.org/entity/Q706942,Зукков,http://www.wikidata.org/entity/Q1688,Эльде
http://www.wikidata.org/entity/Q13138145,Q13138145,http://www.wikidata.org/entity/Q55,Нидерланды,11.5,http://www.wikidata.org/entity/Q41976,Доккюм,http://www.wikidata.org/entity/Q525364,Лауэрсмер
http://www.wikidata.org/entity/Q4532009,Энко (река),http://www.wikidata.org/entity/Q298,Чили,11.5,http://www.wikidata.org/entity/Q1800389,Пангипульи (озеро),http://www.wikidata.org/entity/Q1756649,Риньиуэ
http://www.wikidata.org/entity/Q11548944,Q11548944,http://www.wikidata.org/entity/Q17,Япония,11.5,http://www.wikidata.org/entity/Q8214183,Q8214183,http://www.wikidata.org/entity/Q11453005,Q11453005
http://www.wikidata.org/entity/Q16384129,Цанцах,http://www.wikidata.org/entity/Q399,Армения,11.5,http://www.wikidata.org/entity/Q16384193,Цгук,http://www.wikidata.org/entity/Q20515064,Сисианский канал
http://www.wikidata.org/entity/Q20516339,Сркгонк,http://www.wikidata.org/entity/Q399,Армения,11.5,http://www.wikidata.org/entity/Q20517178,Гайледзор,http://www.wikidata.org/entity/Q2015695,Арпа
http://www.wikidata.org/entity/Q46878671,Q46878671,http://www.wikidata.org/entity/Q221,Северная Македония,11.5,http://www.wikidata.org/entity/Q20566275,Q20566275,http://www.wikidata.org/entity/Q26475,Треска
http://www.wikidata.org/entity/Q65229291,Q65229291,http://www.wikidata.org/entity/Q20,Норвегия,11.5,http://www.wikidata.org/entity/Q31707679,Q31707679,http://www.wikidata.org/entity/Q6472011,Q6472011
http://www.wikidata.org/entity/Q20750369,Q20750369,http://www.wikidata.org/entity/Q16,Канада,11.5,http://www.wikidata.org/entity/Q22466371,Q22466371,http://www.wikidata.org/entity/Q20750367,Q20750367
http://www.wikidata.org/entity/Q37733880,Q37733880,http://www.wikidata.org/entity/Q20,Норвегия,11.5,http://www.wikidata.org/entity/Q31460479,Q31460479,http://www.wikidata.org/entity/Q384858,Варангер-фьорд
http://www.wikidata.org/entity/Q101186642,Q101186642,http://www.wikidata.org/entity/Q20,Норвегия,11.5,http://www.wikidata.org/entity/Q31465903,Q31465903,http://www.wikidata.org/entity/Q1267182,Лаксе-фьорд
http://www.wikidata.org/entity/Q65229291,Q65229291,http://www.wikidata.org/entity/Q20,Норвегия,11.5,http://www.wikidata.org/entity/Q107113862,Q107113862,http://www.wikidata.org/entity/Q6472011,Q6472011
http://www.wikidata.org/entity/Q110361345,Q110361345,http://www.wikidata.org/entity/Q33,Финляндия,11.5,http://www.wikidata.org/entity/Q110378610,Q110378610,http://www.wikidata.org/entity/Q24329712,Q24329712
http://www.wikidata.org/entity/Q12779027,Q12779027,http://www.wikidata.org/entity/Q214,Словакия,11.4,http://www.wikidata.org/entity/Q778954,Велька Фатра,http://www.wikidata.org/entity/Q12763024,Q12763024
http://www.wikidata.org/entity/Q12776692,Q12776692,http://www.wikidata.org/entity/Q214,Словакия,11.4,http://www.wikidata.org/entity/Q568166,Q568166,http://www.wikidata.org/entity/Q743746,Гнилец
http://www.wikidata.org/entity/Q16396066,Шамб,http://www.wikidata.org/entity/Q399,Армения,11.4,http://www.wikidata.org/entity/Q3741772,Карабахское нагорье,http://www.wikidata.org/entity/Q737363,Воротан
http://www.wikidata.org/entity/Q24319319,Q24319319,http://www.wikidata.org/entity/Q33,Финляндия,11.4,http://www.wikidata.org/entity/Q24315533,Q24315533,http://www.wikidata.org/entity/Q829866,Танаэльв
http://www.wikidata.org/entity/Q101417133,Q101417133,http://www.wikidata.org/entity/Q20,Норвегия,11.4,http://www.wikidata.org/entity/Q101432203,Q101432203,http://www.wikidata.org/entity/Q101111501,Q101111501
http://www.wikidata.org/entity/Q65934580,Q65934580,http://www.wikidata.org/entity/Q20,Норвегия,11.4,http://www.wikidata.org/entity/Q108133904,Q108133904,http://www.wikidata.org/entity/Q11212414,Q11212414
http://www.wikidata.org/entity/Q95615726,Q95615726,http://www.wikidata.org/entity/Q29,Испания,11.3,http://www.wikidata.org/entity/Q1647457,Лесака,http://www.wikidata.org/entity/Q14352,Бидасоа
http://www.wikidata.org/entity/Q16379877,Драхтик,http://www.wikidata.org/entity/Q399,Армения,11.3,http://www.wikidata.org/entity/Q1971442,Арегуни,http://www.wikidata.org/entity/Q181932,Севан
http://www.wikidata.org/entity/Q101421528,Q101421528,http://www.wikidata.org/entity/Q20,Норвегия,11.3,http://www.wikidata.org/entity/Q31686741,Q31686741,http://www.wikidata.org/entity/Q486437,Q486437
http://www.wikidata.org/entity/Q101432351,Q101432351,http://www.wikidata.org/entity/Q20,Норвегия,11.3,http://www.wikidata.org/entity/Q31712653,Q31712653,http://www.wikidata.org/entity/Q925268,Порсангер-фьорд
http://www.wikidata.org/entity/Q22435945,Q22435945,http://www.wikidata.org/entity/Q16,Канада,11.3,http://www.wikidata.org/entity/Q22631781,Q22631781,http://www.wikidata.org/entity/Q22408260,Q22408260
http://www.wikidata.org/entity/Q122746155,Q122746155,http://www.wikidata.org/entity/Q33,Финляндия,11.3,http://www.wikidata.org/entity/Q122778108,Q122778108,http://www.wikidata.org/entity/Q24328390,Q24328390
http://www.wikidata.org/entity/Q122965116,Q122965116,http://www.wikidata.org/entity/Q33,Финляндия,11.3,http://www.wikidata.org/entity/Q122966234,Q122966234,http://www.wikidata.org/entity/Q122965066,Q122965066
http://www.wikidata.org/entity/Q25288398,Q25288398,http://www.wikidata.org/entity/Q224,Хорватия,11.22,http://www.wikidata.org/entity/Q723748,слияние,http://www.wikidata.org/entity/Q340080,Чесма
http://www.wikidata.org/entity/Q11766324,Q11766324,http://www.wikidata.org/entity/Q36,Польша,11.21,http://www.wikidata.org/entity/Q5738154,Q5738154,http://www.wikidata.org/entity/Q11111583,Q11111583
http://www.wikidata.org/entity/Q12777721,Q12777721,http://www.wikidata.org/entity/Q214,Словакия,11.2,http://www.wikidata.org/entity/Q523671,Мала Фатра,http://www.wikidata.org/entity/Q1757909,Турьец
http://www.wikidata.org/entity/Q3219950,Q3219950,http://www.wikidata.org/entity/Q142,Франция,11.2,http://www.wikidata.org/entity/Q764976,Арраст-Ларребьё,http://www.wikidata.org/entity/Q856978,Набас
http://www.wikidata.org/entity/Q3219950,Q3219950,http://www.wikidata.org/entity/Q142,Франция,11.2,http://www.wikidata.org/entity/Q764976,Арраст-Ларребьё,http://www.wikidata.org/entity/Q1571063,Q1571063
http://www.wikidata.org/entity/Q6990979,Q6990979,http://www.wikidata.org/entity/Q30,США,11.2,http://www.wikidata.org/entity/Q4808614,Q4808614,http://www.wikidata.org/entity/Q7688804,Тонтон
http://www.wikidata.org/entity/Q49901575,Q49901575,http://www.wikidata.org/entity/Q30,США,11.2,http://www.wikidata.org/entity/Q6475647,Q6475647,http://www.wikidata.org/entity/Q6859233,Q6859233
http://www.wikidata.org/entity/Q56409181,Q56409181,http://www.wikidata.org/entity/Q20,Норвегия,11.2,http://www.wikidata.org/entity/Q6471242,Q6471242,http://www.wikidata.org/entity/Q829866,Танаэльв
http://www.wikidata.org/entity/Q44917860,Q44917860,http://www.wikidata.org/entity/Q20,Норвегия,11.2,http://www.wikidata.org/entity/Q31713066,Q31713066,http://www.wikidata.org/entity/Q49301393,Q49301393
http://www.wikidata.org/entity/Q31080567,Q31080567,http://www.wikidata.org/entity/Q20,Норвегия,11.2,http://www.wikidata.org/entity/Q31081441,Q31081441,http://www.wikidata.org/entity/Q31081450,Q31081450
http://www.wikidata.org/entity/Q101417050,Q101417050,http://www.wikidata.org/entity/Q20,Норвегия,11.2,http://www.wikidata.org/entity/Q31213753,Q31213753,http://www.wikidata.org/entity/Q101117929,Q101117929
http://www.wikidata.org/entity/Q101235246,Q101235246,http://www.wikidata.org/entity/Q20,Норвегия,11.2,http://www.wikidata.org/entity/Q31219607,Q31219607,http://www.wikidata.org/entity/Q101414695,Q101414695
http://www.wikidata.org/entity/Q116517289,Q116517289,http://www.wikidata.org/entity/Q33,Финляндия,11.2,http://www.wikidata.org/entity/Q116518105,Q116518105,http://www.wikidata.org/entity/Q24305903,Q24305903
http://www.wikidata.org/entity/Q12268748,Q12268748,http://www.wikidata.org/entity/Q29,Испания,11.2,http://www.wikidata.org/entity/Q110776076,Q110776076,http://www.wikidata.org/entity/Q110776098,Q110776098
http://www.wikidata.org/entity/Q38951864,Q38951864,http://www.wikidata.org/entity/Q20,Норвегия,11.1,http://www.wikidata.org/entity/Q6477779,Q6477779,http://www.wikidata.org/entity/Q38951982,Q38951982
http://www.wikidata.org/entity/Q101158970,Q101158970,http://www.wikidata.org/entity/Q20,Норвегия,11.1,http://www.wikidata.org/entity/Q31793460,Q31793460,http://www.wikidata.org/entity/Q101117929,Q101117929
http://www.wikidata.org/entity/Q101124598,Q101124598,http://www.wikidata.org/entity/Q20,Норвегия,11.1,http://www.wikidata.org/entity/Q49188824,Q49188824,http://www.wikidata.org/entity/Q486437,Q486437
http://www.wikidata.org/entity/Q21000157,Q21000157,http://www.wikidata.org/entity/Q183,Германия,11.07,http://www.wikidata.org/entity/Q895711,Q895711,http://www.wikidata.org/entity/Q455779,Френкише-Рецат
http://www.wikidata.org/entity/Q21000157,Q21000157,http://www.wikidata.org/entity/Q183,Германия,11.07,http://www.wikidata.org/entity/Q1619745,Q1619745,http://www.wikidata.org/entity/Q455779,Френкише-Рецат
http://www.wikidata.org/entity/Q24002376,Q24002376,http://www.wikidata.org/entity/Q29,Испания,11.02,http://www.wikidata.org/entity/Q116923917,Q116923917,http://www.wikidata.org/entity/Q9072226,Q9072226
http://www.wikidata.org/entity/Q877305,Q877305,http://www.wikidata.org/entity/Q183,Германия,11,http://www.wikidata.org/entity/Q1600,Осдорф,http://www.wikidata.org/entity/Q322846,Q322846
http://www.wikidata.org/entity/Q877305,Q877305,http://www.wikidata.org/entity/Q183,Германия,11,http://www.wikidata.org/entity/Q1605,Изербрук,http://www.wikidata.org/entity/Q322846,Q322846
http://www.wikidata.org/entity/Q25484924,Варденис,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q203568,Арагац,http://www.wikidata.org/entity/Q1396186,Касах
http://www.wikidata.org/entity/Q12299620,Q12299620,http://www.wikidata.org/entity/Q219,Болгария,11,http://www.wikidata.org/entity/Q378943,Витоша,http://www.wikidata.org/entity/Q217805,Искыр
http://www.wikidata.org/entity/Q16395955,Q16395955,http://www.wikidata.org/entity/Q227,Азербайджан,11,http://www.wikidata.org/entity/Q920874,Зангезурский хребет,http://www.wikidata.org/entity/Q12843171,Нахчыванчай
http://www.wikidata.org/entity/Q20516804,Вагравар,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q920874,Зангезурский хребет,http://www.wikidata.org/entity/Q3304422,Мегри
http://www.wikidata.org/entity/Q20517021,Айриджур,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q920874,Зангезурский хребет,http://www.wikidata.org/entity/Q3304422,Мегри
http://www.wikidata.org/entity/Q517023,Кабак,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q834521,Западный Кавказ,http://www.wikidata.org/entity/Q2606926,Ту
http://www.wikidata.org/entity/Q1235154,Q1235154,http://www.wikidata.org/entity/Q38,Италия,11,http://www.wikidata.org/entity/Q977867,Q977867,http://www.wikidata.org/entity/Q42820,Лигурийское море
http://www.wikidata.org/entity/Q4518273,Чурук-Су,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q158604,Бахчисарай,http://www.wikidata.org/entity/Q2011766,Кача
http://www.wikidata.org/entity/Q4518273,Чурук-Су,http://www.wikidata.org/entity/Q212,Украина,11,http://www.wikidata.org/entity/Q158604,Бахчисарай,http://www.wikidata.org/entity/Q2011766,Кача
http://www.wikidata.org/entity/Q1496262,Q1496262,http://www.wikidata.org/entity/Q145,Великобритания,11,http://www.wikidata.org/entity/Q1571461,Q1571461,http://www.wikidata.org/entity/Q943839,Лох-Раннох
http://www.wikidata.org/entity/Q11623668,Q11623668,http://www.wikidata.org/entity/Q17,Япония,11,http://www.wikidata.org/entity/Q2624360,Ибуки,http://www.wikidata.org/entity/Q11570482,Q11570482
http://www.wikidata.org/entity/Q1243669,Асопардо,http://www.wikidata.org/entity/Q298,Чили,11,http://www.wikidata.org/entity/Q1315570,Фаньяно,http://www.wikidata.org/entity/Q4733836,Q4733836
http://www.wikidata.org/entity/Q4390554,Растас,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q1435837,Нюк,http://www.wikidata.org/entity/Q2140165,Чирка-Кемь
http://www.wikidata.org/entity/Q21210228,Q21210228,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q4286666,Мегринский хребет,http://www.wikidata.org/entity/Q4502995,Цав
http://www.wikidata.org/entity/Q11724455,Q11724455,http://www.wikidata.org/entity/Q214,Словакия,11,http://www.wikidata.org/entity/Q4422404,Скорушинске Врхи,http://www.wikidata.org/entity/Q510481,Орава
http://www.wikidata.org/entity/Q20517174,Мецаван,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q4428733,Сомхетский хребет,http://www.wikidata.org/entity/Q16400956,Ташир
http://www.wikidata.org/entity/Q28706148,Сухая Саксагань,http://www.wikidata.org/entity/Q212,Украина,11,http://www.wikidata.org/entity/Q4371443,Поляна,http://www.wikidata.org/entity/Q1633893,Саксагань
http://www.wikidata.org/entity/Q28402282,Q28402282,http://www.wikidata.org/entity/Q145,Великобритания,11,http://www.wikidata.org/entity/Q7839556,Q7839556,http://www.wikidata.org/entity/Q24643143,Q24643143
http://www.wikidata.org/entity/Q4500057,Хоромёнка,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q4500047,Хоромно (озеро),http://www.wikidata.org/entity/Q13667846,Межницкое озеро
http://www.wikidata.org/entity/Q20517977,Анкаван,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q4503362,Цахкуняцский хребет,http://www.wikidata.org/entity/Q4282317,Мармарик
http://www.wikidata.org/entity/Q4385026,Пчелинка,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q3329084,Правдинское,http://www.wikidata.org/entity/Q4098768,Булатная река
http://www.wikidata.org/entity/Q20517228,Мецшен,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q3307485,Бёюк Ишыглы,http://www.wikidata.org/entity/Q4144182,Горис
http://www.wikidata.org/entity/Q12781018,Q12781018,http://www.wikidata.org/entity/Q214,Словакия,11,http://www.wikidata.org/entity/Q2374250,Оравские Бескиды,http://www.wikidata.org/entity/Q12029403,Q12029403
http://www.wikidata.org/entity/Q20712666,Q20712666,http://www.wikidata.org/entity/Q145,Великобритания,11,http://www.wikidata.org/entity/Q5037604,Q5037604,http://www.wikidata.org/entity/Q34640,Ла-Манш
http://www.wikidata.org/entity/Q37748748,Озёрная,http://www.wikidata.org/entity/Q159,Россия,11,http://www.wikidata.org/entity/Q12094403,Горячее,http://www.wikidata.org/entity/Q41602,Охотское море
http://www.wikidata.org/entity/Q11558251,Q11558251,http://www.wikidata.org/entity/Q17,Япония,11,http://www.wikidata.org/entity/Q3491135,Токати (река),http://www.wikidata.org/entity/Q98,Тихий океан
http://www.wikidata.org/entity/Q12862427,Q12862427,http://www.wikidata.org/entity/Q230,Грузия,11,http://www.wikidata.org/entity/Q2503011,Месхетский хребет,http://www.wikidata.org/entity/Q1752190,Q1752190
http://www.wikidata.org/entity/Q20516215,Пахгет,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q2590014,Джавахетский хребет,http://www.wikidata.org/entity/Q1262267,Дзорагет
http://www.wikidata.org/entity/Q16384073,Цахкару,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q3652973,Памбакский хребет,http://www.wikidata.org/entity/Q2664921,Памбак
http://www.wikidata.org/entity/Q20515134,Оваджур,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q3652973,Памбакский хребет,http://www.wikidata.org/entity/Q2352098,Агстев
http://www.wikidata.org/entity/Q20516193,Алвар,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q3652973,Памбакский хребет,http://www.wikidata.org/entity/Q1396186,Касах
http://www.wikidata.org/entity/Q20516692,Памбиджур,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q3652973,Памбакский хребет,http://www.wikidata.org/entity/Q20515054,Ворднав
http://www.wikidata.org/entity/Q128798939,Q128798939,http://www.wikidata.org/entity/Q211,Латвия,11,http://www.wikidata.org/entity/Q12680293,Свентес,http://www.wikidata.org/entity/Q4255256,Лауцеса
http://www.wikidata.org/entity/Q21211037,Q21211037,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q4151479,Гугарац,http://www.wikidata.org/entity/Q16396404,Шнох
http://www.wikidata.org/entity/Q20549788,Q20549788,http://www.wikidata.org/entity/Q29,Испания,11,http://www.wikidata.org/entity/Q11159076,Q11159076,http://www.wikidata.org/entity/Q97,Атлантический океан
http://www.wikidata.org/entity/Q16386689,Котак,http://www.wikidata.org/entity/Q399,Армения,11,http://www.wikidata.org/entity/Q4078108,Баргушатский хребет,http://www.wikidata.org/entity/Q2496969,Вохчи
